,Substance,Source,Type of Event,Region,Event Category,Substance_num,Source_num,Grouped Events
3220,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3221,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3222,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3223,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3224,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3225,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3226,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3227,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3228,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3229,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3230,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3231,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3232,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3233,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3234,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3235,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3236,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3237,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3238,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3239,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3240,Opioids,Deaths,Accidental apparent substance deaths,Nova Scotia,2,1,1,
3241,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3242,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3243,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3244,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3245,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3246,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3247,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3248,Opioids,Deaths,Accidental apparent substance deaths,Newfoundland and Labrador,2,1,1,
3249,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3250,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3251,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3252,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3253,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3254,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3255,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3256,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3257,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3258,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3259,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3260,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3261,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3262,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3263,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3264,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3265,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3266,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3267,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3268,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3269,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3270,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3271,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3272,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3273,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3274,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3275,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3276,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3277,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3278,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3279,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3280,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3281,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3282,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3283,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3284,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
3285,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3286,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3287,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3288,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3289,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3290,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3291,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3292,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3293,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3294,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3295,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3296,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3297,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3298,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3299,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3300,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3301,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3302,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3303,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3304,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3305,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3306,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3307,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3308,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3309,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3310,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3311,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3312,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3313,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3314,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3315,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3316,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3317,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3318,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3319,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3320,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
3321,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3322,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3323,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3324,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3325,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3326,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3327,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3328,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3329,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3330,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3331,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3332,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3333,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3334,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3335,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3336,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3337,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3338,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3339,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3340,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3341,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3342,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3343,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3344,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3345,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3346,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3347,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3348,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3349,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3350,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3351,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3352,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3353,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3354,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3355,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3356,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
3357,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3358,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3359,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3360,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3361,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3362,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3363,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3364,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3365,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3366,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3367,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3368,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3369,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3370,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3371,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3372,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3373,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3374,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3375,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3376,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3377,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3378,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3379,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3380,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3381,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3382,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3383,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3384,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3385,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3386,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3387,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3388,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3389,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3390,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3391,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3392,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
3393,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3394,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3395,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3396,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3397,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3398,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3399,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3400,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3401,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3402,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3403,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3404,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3405,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3406,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3407,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3408,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3409,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3410,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3411,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3412,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3413,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3414,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3415,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3416,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3417,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3418,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3419,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3420,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3421,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3422,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3423,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3424,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3425,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3426,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3427,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3428,Opioids,Deaths,Accidental apparent substance deaths,Ontario,2,1,1,
3429,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3430,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3431,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3432,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3433,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3434,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3435,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3436,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3437,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3438,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3439,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3440,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3441,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3442,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3443,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3444,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3445,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3446,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3447,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3448,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3449,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3450,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3451,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3452,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3453,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3454,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3455,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3456,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3457,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3458,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3459,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3460,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3461,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3462,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3463,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
3464,Opioids,Deaths,Accidental apparent substance deaths,Quebec,2,1,1,
